time(s)	globalZ	gyroAngle
24.873	-0.038302	329.411
24.895	-0.087754	329.428
24.915	-0.188637	329.448
24.936	-0.138917	329.477
24.958	-0.001137	329.507
24.979	0.095166	329.514
25.000	0.121690	329.502
25.022	-0.019916	329.477
25.043	-0.112878	329.449
25.063	-0.014200	329.429
25.085	0.101647	329.401
25.106	0.091053	329.401
25.128	-0.051204	329.380
25.148	-0.161590	329.373
25.170	-0.066654	329.376
25.192	0.111788	329.385
25.212	0.153689	329.384
25.233	0.014896	329.388
25.256	-0.164007	329.416
25.275	-0.269523	329.462
25.297	-0.192074	329.529
25.318	-0.010275	329.588
25.339	0.195388	329.635
25.361	0.097071	329.667
25.382	-0.071274	329.681
25.403	-0.024317	329.685
25.424	0.101449	329.699
25.445	0.118684	329.722
25.466	-0.026095	329.738
25.488	0.001228	329.754
25.509	0.105127	329.768
25.530	0.064227	329.800
25.552	0.015018	329.826
25.572	-0.079348	329.841
25.594	-0.145634	329.858
25.615	-0.079501	329.864
25.636	0.014019	329.871
25.657	0.001341	329.879
25.678	-0.107488	329.882
25.699	-0.083026	329.877
25.722	0.051148	329.860
25.742	-0.011356	329.827
25.763	-0.076875	329.779
25.785	-0.103193	329.739
25.806	0.059915	329.729
25.828	0.198964	329.720
25.848	0.243377	329.690
25.869	0.089717	329.647
25.894	-0.084285	329.611
25.912	0.167990	329.590
25.933	0.285893	329.566
25.954	0.133261	329.530
25.975	-0.075296	329.467
25.996	-0.330892	329.396
26.019	-0.639657	329.338
26.039	-0.658223	329.296
26.062	-0.296204	329.278
26.082	-0.004524	329.275
26.102	0.280967	329.274
26.124	0.564309	329.273
26.144	0.595768	329.257
26.166	0.522716	329.244
26.187	0.336075	329.234
26.208	0.090405	329.227
26.230	-0.089984	329.224
26.253	-0.107396	329.228
26.272	0.002132	329.227
26.294	-0.102511	329.214
26.314	-0.281647	329.190
26.336	-0.348575	329.167
26.356	-0.181284	329.141
26.378	-0.120464	329.092
26.400	-0.286415	329.001
26.420	-0.283020	329.001
26.442	-0.067082	328.994
26.463	0.162514	328.995
26.485	0.040157	329.012
26.505	-0.154365	329.012
26.526	0.079931	329.072
26.548	0.311431	329.146
26.569	0.286250	329.199
26.590	0.079738	329.233
26.614	-0.145683	329.272
26.632	-0.256072	329.339
26.653	-0.142555	329.437
26.675	-0.041817	329.633
26.696	-0.126590	329.633
26.717	-0.044172	329.733
26.738	0.140283	329.835
26.761	0.241469	329.919
26.782	0.266873	329.981
26.803	0.151778	329.981
26.823	0.171208	329.990
26.844	0.265131	330.000
26.866	0.174275	330.004
26.887	0.005736	329.999
26.908	-0.044533	330.001
26.929	-0.048060	330.001
26.950	-0.049495	330.003
26.972	-0.094588	329.998
26.994	-0.076566	329.987
27.014	-0.027500	329.977
27.036	-0.003727	329.974
27.056	-0.126902	329.975
27.077	-0.240773	329.989
27.099	-0.127123	330.035
27.120	0.081567	330.095
27.142	0.123423	330.141
27.162	0.063971	330.158
27.183	-0.042551	330.157
27.204	-0.165837	330.160
27.230	-0.163870	330.171
27.247	0.037610	330.171
27.269	0.152156	330.174
27.289	0.179544	330.174
27.312	0.193985	330.220
27.334	0.152428	330.220
27.353	0.002005	330.221
27.374	-0.087325	330.209
27.396	-0.170383	330.192
27.417	-0.207050	330.175
27.438	-0.162989	330.175
27.461	-0.027491	330.176
27.480	-0.035293	330.170
27.503	-0.068888	330.169
27.522	0.068262	330.162
27.544	0.209039	330.126
27.565	0.117826	330.066
27.586	-0.006257	330.021
27.608	0.004612	329.985
27.629	0.060220	329.951
27.650	-0.015704	329.921
27.672	-0.020988	329.898
27.692	0.001505	329.881
27.713	0.059482	329.854
27.736	0.097778	329.803
27.756	-0.068269	329.727
27.778	-0.223074	329.655
27.798	-0.076904	329.617
27.819	-0.005254	329.610
27.842	-0.029106	329.620
27.862	0.045338	329.641
27.883	0.179883	329.668
27.904	0.121108	329.688
27.925	0.040184	329.707
27.946	0.017153	329.732
27.969	-0.022740	329.755
27.989	-0.025454	329.765
28.010	-0.092386	329.755
28.032	-0.049269	329.729
28.052	-0.058282	329.684
28.074	-0.129293	329.614
28.095	-0.073628	329.538
28.116	-0.032055	329.463
28.137	-0.036422	329.390
28.159	0.036111	329.322
28.179	0.074443	329.252
28.202	-0.047269	329.201
28.222	-0.161164	329.185
28.244	-0.063325	329.180
28.264	0.165830	329.169
28.286	0.205542	329.123
28.307	0.060598	329.052
28.328	-0.119035	328.981
28.349	-0.080357	328.918
28.372	0.064267	328.864
28.393	-0.052217	328.809
28.413	-0.117656	328.766
28.435	0.080719	328.741
28.455	0.163609	328.723
28.477	0.138249	328.704
28.497	0.092747	328.685
28.519	-0.014330	328.678
28.540	-0.070020	328.686
28.562	0.041226	328.708
28.582	0.177149	328.733
28.604	0.160203	328.756
28.625	-0.067160	328.793
28.646	-0.213685	328.793
28.668	-0.072747	328.817
28.688	0.088278	328.840
28.710	-0.027871	328.851
28.732	-0.229893	328.864
28.755	-0.357556	328.896
28.773	-0.093495	328.960
28.794	0.242808	329.024
28.815	0.322152	329.065
28.836	0.144076	329.086
28.858	-0.040009	329.095
28.879	-0.056860	329.114
28.902	0.050789	329.144
28.922	0.094951	329.174
28.946	-0.126723	329.198
28.964	-0.244624	329.240
28.985	-0.104833	329.293
29.006	0.064343	329.343
29.028	0.095615	329.384
29.049	0.010438	329.421
29.070	-0.143945	329.457
29.093	-0.131487	329.499
29.112	0.116170	329.533
29.134	0.320322	329.541
29.155	0.098042	329.536
29.176	-0.189562	329.541
29.197	-0.271372	329.560
29.218	-0.179136	329.574
29.240	-0.011417	329.572
29.262	0.028007	329.542
29.282	-0.080698	329.488
29.303	-0.030158	329.444
29.324	0.120810	329.409
29.346	0.237335	329.366
29.373	0.211474	329.309
29.388	0.095609	329.235
29.410	0.086440	329.145
29.430	0.088734	329.043
29.452	0.011422	328.939
29.473	-0.069932	328.844
29.494	-0.215646	328.769
29.515	-0.115097	328.730
29.536	-0.056342	328.711
29.557	0.005390	328.700
29.578	0.140222	328.681
29.601	0.175825	328.663
29.622	0.063677	328.658
29.643	0.061702	328.662
29.664	0.164951	328.669
29.685	0.109406	328.675
29.706	-0.044268	328.684
29.727	-0.164642	328.706
29.748	-0.079777	328.753
29.769	0.074769	328.795
29.792	-0.084264	328.825
29.812	-0.355926	328.859
29.834	-0.387573	328.911
29.854	-0.098698	328.987
29.876	0.170849	329.120
29.896	0.211538	329.120
29.918	0.186798	329.164
29.940	0.147085	329.198
29.961	0.154609	329.232
29.982	0.077364	329.291
30.003	-0.024731	329.335
30.024	-0.153061	329.335
30.045	-0.123852	329.385
30.066	-0.020689	329.423
30.088	0.044505	329.436
30.110	-0.031467	329.431
30.130	-0.069104	329.419
30.152	-0.060169	329.393
30.172	0.143975	329.356
30.194	0.296221	329.308
30.215	0.206759	329.166
30.236	0.036232	329.166
30.257	-0.146099	329.102
30.278	-0.183527	329.051
30.300	-0.279421	328.992
30.322	-0.306108	328.886
30.343	-0.003681	328.886
30.363	0.421571	328.837
30.384	0.475870	328.771
30.405	0.168259	328.714
30.426	0.175112	328.697
30.448	0.097014	328.696
30.470	0.063167	328.689
30.490	-0.060585	328.666
30.512	-0.333693	328.640
30.533	-0.595463	328.638
30.554	-0.653571	328.676
30.576	-0.456775	328.744
30.596	-0.109860	328.822
30.618	0.046553	328.904
30.639	0.023458	328.978
30.660	0.135023	329.042
30.682	0.343447	329.108
30.702	0.328461	329.172
30.723	0.169638	329.230
30.745	0.006799	329.277
30.766	0.033754	329.330
30.787	0.140884	329.389
30.810	0.069064	329.434
30.829	-0.131363	329.465
30.852	-0.297693	329.531
30.873	-0.204172	329.578
30.893	0.044314	329.578
30.915	0.005892	329.620
30.936	-0.131843	329.661
30.957	-0.090333	329.712
30.978	0.153643	329.785
30.999	0.401940	329.850
31.020	0.369314	329.889
31.043	0.190436	329.913
31.063	0.077180	329.922
31.084	-0.090434	329.924
31.105	-0.249294	329.929
31.127	-0.210309	329.946
31.147	-0.087159	329.968
31.169	-0.013217	329.982
31.190	0.036397	329.987
31.215	0.055029	329.975
31.232	-0.033386	329.937
31.253	-0.055950	329.891
31.275	-0.025521	329.841
31.296	-0.045842	329.791
31.318	0.083588	329.751
31.338	0.125761	329.710
31.360	0.069308	329.675
31.381	0.008117	329.653
31.402	0.025563	329.629
31.423	0.057684	329.604
31.444	-0.037658	329.590
31.465	-0.144226	329.584
31.486	-0.086963	329.592
31.508	-0.088098	329.604
31.529	-0.092066	329.628
31.551	-0.029762	329.665
31.572	0.124477	329.700
31.593	0.244801	329.714
31.614	0.169928	329.668
31.635	-0.075272	329.668
31.656	-0.179070	329.649
31.677	-0.077002	329.655
31.698	-0.068828	329.670
31.720	-0.079265	329.691
31.742	0.021697	329.715
31.762	0.141681	329.768
31.785	0.130894	329.768
31.805	0.108607	329.794
31.831	-0.058078	329.812
31.848	-0.151824	329.834
31.869	-0.040642	329.860
31.889	0.048529	329.887
31.912	0.043089	329.910
31.932	0.055146	329.924
31.953	0.026487	329.926
31.976	-0.057986	329.923
31.995	-0.040221	329.926
32.018	-0.003525	329.921
32.037	-0.126348	329.921
32.059	-0.166243	329.922
32.081	-0.257813	329.911
32.102	-0.349821	329.911
32.122	-0.143588	329.955
32.143	0.150853	330.016
32.165	0.509271	330.059
32.186	0.619170	330.065
32.207	0.641996	330.044
32.229	0.371370	330.005
32.251	0.068508	329.976
32.272	-0.134873	329.970
32.292	-0.360186	329.975
32.313	-0.467571	330.003
32.334	-0.381860	330.035
32.355	-0.232790	330.069
32.377	-0.085200	330.090
32.398	0.012758	330.090
32.419	0.145297	330.068
32.445	0.208493	330.039
32.462	0.175480	329.947
32.484	0.210156	329.947
32.504	0.114357	329.872
32.527	-0.071417	329.777
32.546	-0.230485	329.679
32.568	-0.196434	329.595
32.589	-0.202147	329.528
32.610	-0.184939	329.473
32.632	-0.033415	329.428
32.652	0.058080	329.397
32.674	0.015832	329.366
32.695	-0.054678	329.342
32.717	0.104627	329.339
32.737	0.201319	329.343
32.758	0.247269	329.335
32.779	0.187529	329.300
32.802	0.047328	329.246
32.822	-0.091691	329.192
32.843	-0.247937	329.137
32.864	-0.202194	329.101
32.886	-0.070058	329.080
32.907	0.131054	329.063
32.929	0.160681	329.027
32.952	0.104504	329.027
32.970	0.030190	329.012
32.993	0.007465	329.002
33.013	-0.051277	329.002
33.034	-0.133795	328.985
33.056	-0.122549	328.971
33.077	-0.028042	328.969
33.097	0.071577	328.971
33.119	0.076649	328.970
33.140	0.002351	328.971
33.162	-0.051849	328.978
33.182	-0.124155	328.998
33.203	-0.121146	329.034
33.226	-0.009409	329.079
33.246	0.120632	329.127
33.267	0.079017	329.172
33.289	-0.130478	329.222
33.310	-0.029541	329.297
33.334	0.199431	329.371
33.352	0.169862	329.417
33.373	0.052085	329.447
33.394	-0.034543	329.473
33.416	-0.117539	329.524
33.437	-0.091915	329.524
33.459	-0.015445	329.551
33.479	0.028801	329.578
33.501	0.065574	329.610
33.522	0.078311	329.645
33.543	0.062364	329.682
33.564	0.048846	329.705
33.585	-0.031399	329.702
33.606	-0.087487	329.692
33.628	0.066123	329.687
33.649	0.140471	329.677
33.672	0.014405	329.659
33.692	-0.085000	329.638
33.712	-0.152532	329.618
33.734	-0.096086	329.597
33.754	-0.001820	329.573
33.776	-0.042251	329.542
33.797	-0.084653	329.518
33.818	-0.079388	329.522
33.839	0.030754	329.537
33.862	0.059749	329.538
33.882	-0.072568	329.553
33.903	-0.025755	329.590
33.926	0.112052	329.634
33.945	0.206176	329.661
33.967	0.205843	329.651
33.988	0.050278	329.615
34.010	-0.156106	329.579
34.030	-0.153541	329.563
34.056	0.087482	329.560
34.073	0.048862	329.556
34.094	-0.112412	329.555
34.115	-0.091716	329.568
34.136	-0.002535	329.589
34.159	-0.017372	329.606
34.178	-0.055417	329.622
34.200	-0.091245	329.644
34.222	-0.058244	329.673
34.243	0.052909	329.695
34.264	0.095675	329.700
34.286	0.043342	329.682
34.306	0.050183	329.657
34.328	0.036698	329.589
34.348	0.081050	329.589
34.369	0.066794	329.552
34.392	0.007442	329.520
34.412	-0.052390	329.515
34.434	-0.038665	329.533
34.454	-0.063793	329.533
34.476	-0.155569	329.630
34.497	-0.017949	329.686
34.518	0.148982	329.686
34.539	0.192985	329.716
34.560	0.188557	329.720
34.584	0.094322	329.706
34.602	-0.021558	329.694
34.624	-0.159318	329.688
34.645	-0.151199	329.684
34.668	-0.061465	329.683
34.687	0.036206	329.669
34.709	0.016989	329.658
34.730	0.128482	329.657
34.752	0.289692	329.651
34.772	0.275489	329.628
34.793	0.136794	329.589
34.815	0.097398	329.540
34.836	-0.170617	329.493
34.857	-0.506974	329.465
34.878	-0.489393	329.458
34.904	-0.318689	329.449
34.922	-0.196957	329.421
34.942	-0.206812	329.388
34.963	-0.202931	329.363
34.984	-0.101009	329.359
35.006	0.090987	329.334
35.026	0.210494	329.334
35.048	0.095046	329.296
35.069	-0.046174	329.275
35.090	0.131186	329.292
35.112	0.271572	329.312
35.133	0.149899	329.312
35.154	-0.010722	329.300
35.175	0.001117	329.298
35.196	0.040067	329.299
35.217	0.033266	329.301
35.238	0.114794	329.304
35.260	0.104718	329.309
35.284	0.087012	329.313
35.302	0.106538	329.301
35.324	0.069106	329.281
35.344	-0.011198	329.251
35.366	-0.132223	329.223
35.387	-0.092380	329.201
35.408	0.009333	329.182
35.430	0.021995	329.167
35.452	-0.020943	329.167
35.473	0.035767	329.175
35.493	0.060412	329.181
35.514	-0.035502	329.185
35.536	-0.167528	329.198
35.557	-0.144013	329.214
35.578	-0.026243	329.235
35.600	-0.036429	329.293
35.620	-0.019583	329.293
35.642	-0.036577	329.293
35.663	-0.110851	329.358
35.684	0.059813	329.402
35.705	0.174646	329.428
35.726	0.095310	329.430
35.747	-0.074296	329.427
35.769	-0.089875	329.427
35.791	-0.088581	329.477
35.812	-0.024548	329.517
35.833	0.066779	329.566
35.853	0.005674	329.615
35.875	0.106399	329.666
35.896	0.214947	329.702
35.917	0.108629	329.702
35.938	-0.015377	329.713
35.959	-0.165806	329.702
35.983	-0.163001	329.685
36.002	0.026970	329.664
36.025	0.093055	329.611
36.044	-0.035968	329.611
36.067	-0.081424	329.587
36.087	0.039877	329.567
36.107	0.052694	329.537
36.129	-0.041317	329.504
36.150	-0.079804	329.482
36.172	-0.001367	329.474
36.192	0.126933	329.466
36.213	0.014507	329.454
36.235	-0.173336	329.457
36.257	-0.042489	329.477
36.277	0.153612	329.477
36.300	0.095046	329.478
36.320	-0.009319	329.457
36.342	0.002689	329.436
36.362	0.039965	329.429
36.383	0.034848	329.431
36.404	-0.030835	329.434
36.426	-0.183386	329.444
36.447	-0.075903	329.471
36.468	0.027588	329.504
36.491	-0.028201	329.550
36.512	0.044970	329.550
36.532	0.001288	329.556
36.553	-0.074228	329.561
36.574	-0.134844	329.556
36.595	-0.003355	329.553
36.617	0.210786	329.553
36.637	0.202930	329.543
36.658	-0.014367	329.529
36.680	-0.244160	329.512
36.702	-0.331406	329.502
36.722	-0.033607	329.519
36.744	0.171526	329.544
36.765	0.173651	329.553
36.786	-0.080408	329.553
36.808	-0.190703	329.580
36.828	0.041839	329.631
36.849	0.138407	329.670
36.872	0.045382	329.684
36.892	0.029234	329.682
36.913	0.096605	329.696
36.934	0.218182	329.713
36.956	0.222042	329.728
36.977	0.214570	329.747
36.998	0.062712	329.780
37.020	-0.166328	329.819
37.041	-0.163028	329.864
37.062	-0.102626	329.915
37.083	-0.119677	329.963
37.104	-0.172007	329.994
37.125	-0.091631	330.000
37.146	-0.014876	330.007
37.168	0.104160	330.006
37.188	0.214277	329.996
37.210	0.167989	329.974
37.232	0.018486	329.941
37.252	-0.050670	329.900
37.274	-0.044922	329.853
37.295	-0.048288	329.808
37.316	-0.077902	329.770
37.337	0.011158	329.731
37.359	-0.050327	329.688
37.379	-0.141252	329.664
37.402	-0.090395	329.660
37.422	0.053273	329.660
37.443	0.066629	329.667
37.464	0.067528	329.679
37.485	0.198636	329.692
37.507	0.244766	329.708
37.528	0.152091	329.727
37.549	0.025247	329.756
37.570	-0.046924	329.798
37.592	0.039269	329.846
37.613	0.099170	329.885
37.634	-0.032754	329.913
37.656	-0.263268	329.927
37.676	-0.366578	329.938
37.698	-0.198271	329.951
37.719	-0.038681	329.952
37.740	0.100554	329.932
37.762	0.083447	329.888
37.782	0.106267	329.829
37.804	0.102300	329.745
37.825	0.074934	329.646
37.846	-0.043467	329.533
37.868	-0.141063	329.435
37.888	-0.132058	329.357
37.910	-0.047697	329.295
37.933	0.012572	329.235
37.952	-0.007245	329.176
37.974	-0.004825	329.135
37.994	0.051293	329.106
38.015	0.134533	329.072
38.037	0.291304	329.020
38.058	0.193165	328.949
38.079	-0.147474	328.868
38.100	-0.281638	328.800
38.122	-0.129414	328.749
38.143	0.001820	328.699
38.165	0.048974	328.655
38.185	0.073797	328.623
38.209	0.094451	328.591
38.231	0.126402	328.558
38.248	0.049562	328.513
38.269	0.009065	328.455
38.292	-0.033255	328.399
38.312	-0.152527	328.348
38.333	0.005391	328.302
38.354	0.084914	328.254
38.378	0.150848	328.207
38.398	0.102875	328.158
38.418	0.063358	328.110
38.441	0.057549	328.076
38.462	-0.015358	328.060
38.482	-0.205070	328.067
38.503	-0.277413	328.100
38.524	-0.234726	328.154
38.545	-0.002942	328.234
38.566	0.187051	328.335
38.588	0.230747	328.442
38.609	0.281004	328.535
38.630	0.305277	328.598
38.652	0.033530	328.640
38.673	-0.317147	328.686
38.694	-0.402182	328.759
38.717	-0.186410	328.853
38.736	-0.000467	328.951
38.757	0.007752	329.047
38.779	0.078742	329.143
38.801	0.201109	329.310
38.824	0.171109	329.310
38.842	0.012997	329.373
38.864	-0.128021	329.437
38.884	-0.117143	329.512
38.911	-0.024145	329.594
38.927	0.035487	329.677
38.949	0.038492	329.753
38.969	0.034123	329.818
38.991	-0.009089	329.863
39.012	-0.097146	329.892
39.033	-0.167601	329.914
39.054	-0.105647	329.932
39.076	0.113365	329.938
39.097	-0.062156	329.928
39.118	-0.258558	329.939
39.141	-0.062204	329.939
39.160	0.179037	329.954
39.182	0.196351	329.941
39.203	0.063501	329.900
39.223	-0.135352	329.840
39.245	-0.072442	329.794
39.266	0.072804	329.762
39.287	0.014269	329.734
39.308	-0.112032	329.706
39.330	-0.107360	329.687
39.352	0.135271	329.687
39.373	0.181431	329.679
39.393	-0.006708	329.658
39.415	-0.128052	329.631
39.436	-0.144618	329.605
39.457	-0.103325	329.578
39.478	0.017323	329.558
39.499	0.074188	329.533
39.521	0.128126	329.533
39.542	0.138518	329.527
39.563	0.007411	329.522
39.584	-0.031976	329.517
39.607	-0.086783	329.512
39.627	-0.092249	329.513
39.649	-0.087724	329.502
39.669	-0.106794	329.489
39.691	0.029358	329.477
39.712	0.106700	329.443
39.732	0.120122	329.376
39.753	0.149058	329.289
39.775	0.135024	329.195
39.796	-0.003873	329.112
39.817	-0.132573	329.051
39.839	-0.071706	329.025
39.860	0.108971	329.027
39.882	0.194780	329.040
39.902	0.228084	329.061
39.923	0.227099	329.095
39.945	0.241672	329.145
39.965	0.055601	329.208
39.987	-0.203817	329.276
40.008	-0.173824	329.356
40.030	0.029431	329.542
40.052	0.059981	329.542
40.073	0.159364	329.622
40.093	0.236206	329.675
40.115	0.005765	329.701
40.136	-0.299303	329.720
40.156	-0.509896	329.739
40.178	-0.521336	329.764
40.199	-0.432245	329.775
40.220	-0.422757	329.757
40.242	-0.464903	329.744
40.262	-0.218560	329.750
40.284	0.196343	329.749
40.307	0.348300	329.727
40.326	0.382353	329.683
40.349	0.344656	329.616
40.368	0.145669	329.544
40.391	0.067352	329.486
40.412	0.036398	329.445
40.432	-0.060834	329.420
40.455	-0.070712	329.409
40.474	-0.000597	329.408
40.496	0.059885	329.413
40.517	0.043064	329.433
40.538	-0.022649	329.433
40.559	-0.104035	329.415
40.582	-0.032600	329.391
40.602	0.051552	329.360
40.624	0.077965	329.321
40.645	0.142088	329.245
40.665	0.178629	329.245
40.687	0.128908	329.197
40.707	0.114138	329.154
40.729	0.197310	329.114
40.750	0.134762	329.069
40.773	0.039097	329.026
40.792	-0.149235	329.000
40.816	-0.268771	328.999
40.835	-0.034857	329.013
40.857	0.209074	329.019
40.878	0.239749	329.009
40.898	0.016703	328.989
40.920	-0.226369	328.980
40.942	-0.374746	328.994
40.962	-0.287945	329.031
40.983	-0.161497	329.082
41.004	-0.173363	329.137
41.026	-0.078755	329.195
41.048	0.124331	329.304
41.068	0.130897	329.304
41.090	-0.010873	329.332
41.111	-0.080424	329.353
41.132	0.015669	329.378
41.153	0.104114	329.402
41.174	0.082770	329.424
41.195	0.020335	329.449
41.216	0.038993	329.473
41.238	-0.002002	329.489
41.259	-0.001887	329.502
41.281	0.093158	329.513
41.302	0.057309	329.525
41.323	0.051571	329.548
41.344	-0.062404	329.567
41.365	-0.170105	329.592
41.386	-0.055595	329.637
41.407	0.160708	329.684
41.428	0.381893	329.722
41.450	0.389939	329.738
41.473	0.186070	329.734
41.492	-0.103054	329.718
41.513	-0.134174	329.703
41.534	-0.096878	329.696
41.557	-0.088263	329.693
41.577	-0.094897	329.706
41.598	-0.017811	329.737
41.619	0.092726	329.773
41.640	0.157456	329.790
41.662	-0.015770	329.779
41.682	-0.119679	329.758
41.704	0.003417	329.746
41.725	-0.004593	329.738
41.748	-0.001476	329.733
41.768	0.018399	329.725
41.790	-0.069048	329.721
41.810	-0.115412	329.731
41.832	-0.125351	329.735
41.852	-0.194340	329.735
41.873	-0.044734	329.741
41.895	0.058799	329.740
41.916	-0.157770	329.742
41.937	-0.111867	329.764
41.958	0.108602	329.794
41.980	0.263562	329.807
42.002	0.253918	329.795
42.022	0.057446	329.763
42.044	-0.140815	329.728
42.064	-0.207689	329.710
42.085	-0.181792	329.703
42.107	-0.233339	329.703
42.128	-0.113593	329.707
42.149	0.075952	329.709
42.170	0.079668	329.706
42.192	0.077019	329.699
42.215	0.023200	329.684
42.234	0.074397	329.666
42.256	0.132255	329.645
42.276	0.136151	329.622
42.297	0.100447	329.595
42.319	0.006381	329.562
42.340	-0.033620	329.530
42.362	-0.111442	329.492
42.382	-0.195119	329.457
42.403	-0.037947	329.434
42.425	0.109143	329.423
42.447	0.054292	329.417
42.467	-0.105874	329.420
42.489	-0.195397	329.449
42.509	0.009564	329.508
42.533	0.163875	329.567
42.552	0.216408	329.614
42.574	0.147583	329.645
42.594	-0.079044	329.645
42.618	-0.184965	329.645
42.636	-0.120904	329.652
42.658	-0.004562	329.666
42.679	-0.034092	329.679
42.700	-0.051810	329.693
42.722	0.049758	329.722
42.742	0.083155	329.760
42.764	0.090145	329.801
42.785	0.051126	329.827
42.806	-0.009266	329.839
42.827	-0.077952	329.841
42.848	-0.061233	329.837
42.870	-0.035249	329.820
42.892	0.024505	329.799
42.912	-0.078527	329.772
42.933	-0.172364	329.745
42.956	-0.166922	329.728
42.976	0.115322	329.725
42.997	0.387961	329.718
43.019	0.238799	329.659
43.040	0.011729	329.633
43.062	-0.095668	329.633
43.082	-0.211767	329.612
43.103	-0.137766	329.608
43.124	0.013983	329.615
43.145	0.122635	329.605
43.167	0.198372	329.564
43.189	0.150996	329.499
43.209	-0.038248	329.422
43.234	-0.202424	329.338
43.252	-0.200448	329.265
43.272	-0.244879	329.204
43.294	-0.122953	329.162
43.315	0.005789	329.127
43.336	0.063053	329.086
43.357	0.030842	329.038
43.379	-0.050558	328.989
43.400	-0.210206	328.926
43.422	-0.332871	328.853
43.443	-0.341419	328.722
43.464	-0.288990	328.722
43.484	-0.089397	328.680
43.506	-0.066924	328.560
43.528	-0.166331	328.539
43.550	-0.228448	328.539
43.569	-0.016136	328.574
43.592	0.403565	328.659
43.612	0.656843	328.659
43.633	0.786294	328.868
43.655	0.941410	328.928
43.675	0.845382	328.857
43.697	-0.046812	328.638
43.717	-1.005789	328.331
43.739	-1.283169	327.978
43.760	-1.361520	327.616
43.783	-1.310957	326.840
43.802	-1.107315	326.840
43.824	-0.904607	326.508
43.845	-0.597244	326.229
43.866	-0.237065	325.976
43.888	-0.013037	325.768
43.908	0.426270	325.618
43.931	0.821193	325.335
43.952	1.209936	325.335
43.975	1.280943	325.142
43.994	1.324174	324.701
44.014	1.405567	324.701
44.036	1.646467	324.260
44.057	1.669686	324.260
44.078	1.097936	324.154
44.100	1.225239	324.197
44.121	1.969712	324.416
44.142	2.749540	324.782
44.166	3.081714	325.202
44.184	2.759884	325.541
44.205	0.550982	325.718
44.226	-1.744350	325.799
44.248	-3.065333	325.939
44.269	-3.732867	326.269
44.291	-3.417799	326.877
44.312	-2.279330	327.700
44.332	-1.294658	328.559
44.355	-0.786195	329.341
44.375	-0.154358	329.955
44.397	0.236712	330.376
44.417	0.480074	330.658
44.439	0.478692	330.882
44.460	0.111617	331.097
44.482	-0.142506	331.321
44.502	-0.072434	331.562
44.523	-0.202486	331.801
44.544	-0.071024	332.040
44.565	0.079512	332.275
44.588	-0.202764	332.444
44.608	0.365541	332.571
44.630	1.179528	332.730
44.651	1.643420	332.887
44.672	1.970124	333.012
44.693	2.700905	333.116
44.714	2.903040	333.161
44.735	2.518196	333.046
44.756	2.566773	332.858
44.778	2.555010	332.270
44.799	0.628618	332.270
44.820	-1.920144	331.697
44.842	-3.502602	330.485
44.863	-4.466416	330.485
44.883	-4.347437	330.001
44.905	-3.352443	329.608
44.926	-1.956180	329.309
44.947	-1.084622	329.087
44.968	-0.644001	328.845
44.989	-0.393641	328.535
45.014	-0.325467	328.179
45.032	-0.468085	327.794
45.054	-0.499141	326.951
45.074	-0.255776	326.951
45.099	-0.037084	326.553
45.117	-0.115201	326.215
45.138	-0.182779	325.978
45.160	-0.511467	325.842
45.180	-0.210250	325.809
45.202	1.597457	325.910
45.223	3.736662	326.047
45.244	3.459769	326.263
45.265	2.279732	326.591
45.288	2.238632	326.974
45.308	3.547273	327.368
45.330	4.487529	327.685
45.350	2.095620	327.773
45.372	-0.920470	327.702
45.392	-2.617025	327.681
45.413	-2.681613	327.869
45.435	-1.884817	328.343
45.456	-1.273856	329.033
45.477	-0.895758	329.805
45.498	-1.520702	330.522
45.519	-2.378361	331.198
45.542	-2.494410	331.848
45.563	-2.225719	332.442
45.583	-1.805260	332.921
45.605	-1.270032	333.300
45.626	-0.590561	333.622
45.647	-0.026816	333.871
45.668	0.216829	334.022
45.689	0.558655	334.052
45.710	0.943232	333.965
45.735	1.082504	333.817
45.752	1.077503	333.722
45.774	1.409096	333.722
45.797	1.889021	333.759
45.816	2.541143	333.787
45.838	3.209980	333.818
45.859	2.735857	333.771
45.880	2.529470	333.591
45.902	2.977876	333.367
45.922	1.877634	333.089
45.943	-0.731661	332.714
45.964	-2.256384	332.303
45.986	-3.140822	331.934
46.007	-3.392845	331.532
46.028	-2.959186	331.047
46.050	-1.898745	330.483
46.072	-1.123736	329.845
46.092	-1.064686	329.133
46.113	-1.233716	328.355
46.134	-1.490861	327.569
46.156	-1.483437	326.838
46.177	-1.178683	326.198
46.198	-0.795882	325.699
46.219	-0.350882	325.342
46.240	-0.148953	325.099
46.263	-0.263571	324.957
46.283	-0.500015	324.925
46.304	0.073371	325.015
46.325	1.321704	325.182
46.346	2.015004	325.350
46.368	1.854997	325.477
46.389	2.035394	325.596
46.410	2.556245	325.704
46.432	3.291678	325.774
46.452	3.686806	325.804
46.473	2.733808	325.785
46.495	0.504207	325.730
46.516	-0.992245	325.710
46.538	-1.119556	325.851
46.558	-0.846173	326.211
46.579	-0.845440	326.718
46.602	-1.224814	327.261
46.622	-1.693411	327.810
46.643	-2.150954	328.327
46.664	-2.555124	328.793
46.685	-2.728317	329.221
46.707	-2.450262	329.658
46.728	-1.663730	330.151
46.749	-0.722234	330.672
46.771	-0.185943	331.171
